State,County,FIPS,MapDate,DSCI
CA,Modoc County,06049,20190507,0
CA,Modoc County,06049,20190514,0
CA,Modoc County,06049,20190521,0
CA,Modoc County,06049,20190528,0
CA,Modoc County,06049,20190604,0
CA,Modoc County,06049,20190611,0
CA,Modoc County,06049,20190618,0
CA,Modoc County,06049,20190625,0
CA,Modoc County,06049,20190702,0
CA,Modoc County,06049,20190709,0
CA,Modoc County,06049,20190716,0
CA,Modoc County,06049,20190723,0
CA,Modoc County,06049,20190730,0
CA,Modoc County,06049,20190806,0
CA,Modoc County,06049,20190813,0
CA,Modoc County,06049,20190820,0
CA,Modoc County,06049,20190827,0
CA,Modoc County,06049,20190903,0
CA,Modoc County,06049,20190910,0
CA,Modoc County,06049,20190917,0
CA,Modoc County,06049,20190924,0
CA,Modoc County,06049,20191001,0
CA,Modoc County,06049,20191008,0
CA,Modoc County,06049,20191015,0
CA,Modoc County,06049,20191022,0
CA,Modoc County,06049,20191029,0
CA,Modoc County,06049,20191105,0
CA,Modoc County,06049,20191112,0
CA,Modoc County,06049,20191119,0
CA,Modoc County,06049,20191126,5
CA,Modoc County,06049,20191203,5
CA,Modoc County,06049,20191210,77
CA,Modoc County,06049,20191217,77
CA,Modoc County,06049,20191224,77
CA,Modoc County,06049,20191231,77
CA,Modoc County,06049,20200107,77
CA,Modoc County,06049,20200114,78
CA,Modoc County,06049,20200121,78
CA,Modoc County,06049,20200128,78
CA,Modoc County,06049,20200204,78
CA,Modoc County,06049,20200211,78
CA,Modoc County,06049,20200218,91
CA,Modoc County,06049,20200225,100
CA,Modoc County,06049,20200303,100
CA,Modoc County,06049,20200310,100
CA,Modoc County,06049,20200317,100
CA,Modoc County,06049,20200324,101
CA,Modoc County,06049,20200331,101
CA,Modoc County,06049,20200407,101
CA,Modoc County,06049,20200414,101
CA,Modoc County,06049,20200421,101
CA,Modoc County,06049,20200428,140
CA,Modoc County,06049,20200505,182
CA,Modoc County,06049,20200512,182
CA,Modoc County,06049,20200519,182
CA,Modoc County,06049,20200526,182
CA,Modoc County,06049,20200602,182
CA,Modoc County,06049,20200609,184
CA,Modoc County,06049,20200616,184
CA,Modoc County,06049,20200623,184
CA,Modoc County,06049,20200630,184
CA,Modoc County,06049,20200707,184
CA,Modoc County,06049,20200714,199
CA,Modoc County,06049,20200721,201
CA,Modoc County,06049,20200728,217
CA,Modoc County,06049,20200804,217
CA,Modoc County,06049,20200811,225
CA,Modoc County,06049,20200818,225
CA,Modoc County,06049,20200825,301
CA,Modoc County,06049,20200901,301
CA,Modoc County,06049,20200908,301
CA,Modoc County,06049,20200915,301
CA,Modoc County,06049,20200922,303
CA,Modoc County,06049,20200929,303
CA,Modoc County,06049,20201006,303
CA,Modoc County,06049,20201013,303
CA,Modoc County,06049,20201020,303
CA,Modoc County,06049,20201027,303
CA,Modoc County,06049,20201103,303
CA,Modoc County,06049,20201110,306
CA,Modoc County,06049,20201117,306
CA,Modoc County,06049,20201124,354
CA,Modoc County,06049,20201201,354
CA,Modoc County,06049,20201208,395
CA,Modoc County,06049,20201215,395
CA,Modoc County,06049,20201222,395
CA,Modoc County,06049,20201229,395
CA,Modoc County,06049,20210105,398
CA,Modoc County,06049,20210112,400
CA,Modoc County,06049,20210119,400
CA,Modoc County,06049,20210126,400
CA,Modoc County,06049,20210202,400
CA,Modoc County,06049,20210209,400
CA,Modoc County,06049,20210216,384
CA,Modoc County,06049,20210223,358
CA,Modoc County,06049,20210302,358
CA,Modoc County,06049,20210309,358
CA,Modoc County,06049,20210316,358
CA,Modoc County,06049,20210323,358
CA,Modoc County,06049,20210330,358
CA,Modoc County,06049,20210406,384
CA,Modoc County,06049,20210413,384
CA,Modoc County,06049,20210420,384
CA,Modoc County,06049,20210427,384
CA,Modoc County,06049,20210504,384
CA,Modoc County,06049,20210511,384
CA,Modoc County,06049,20210518,384
CA,Modoc County,06049,20210525,384
CA,Modoc County,06049,20210601,384
CA,Modoc County,06049,20210608,384
CA,Modoc County,06049,20210615,393
CA,Modoc County,06049,20210622,393
CA,Modoc County,06049,20210629,393
CA,Modoc County,06049,20210706,393
CA,Modoc County,06049,20210713,393
CA,Modoc County,06049,20210720,394
CA,Modoc County,06049,20210727,405
CA,Modoc County,06049,20210803,405
CA,Modoc County,06049,20210810,405
CA,Modoc County,06049,20210817,415
CA,Modoc County,06049,20210824,415
CA,Modoc County,06049,20210831,415
CA,Modoc County,06049,20210907,415
CA,Modoc County,06049,20210914,415
CA,Modoc County,06049,20210921,415
CA,Modoc County,06049,20210928,415
CA,Modoc County,06049,20211005,415
CA,Modoc County,06049,20211012,415
CA,Modoc County,06049,20211019,415
CA,Modoc County,06049,20211026,411
CA,Modoc County,06049,20211102,411
CA,Modoc County,06049,20211109,402
CA,Modoc County,06049,20211116,402
CA,Modoc County,06049,20211123,402
CA,Modoc County,06049,20211130,402
CA,Modoc County,06049,20211207,402
CA,Modoc County,06049,20211214,402
CA,Modoc County,06049,20211221,402
CA,Modoc County,06049,20211228,352
CA,Modoc County,06049,20220104,335
CA,Modoc County,06049,20220111,291
CA,Modoc County,06049,20220118,291
CA,Modoc County,06049,20220125,291
CA,Modoc County,06049,20220201,291
CA,Modoc County,06049,20220208,290
CA,Modoc County,06049,20220215,291
CA,Modoc County,06049,20220222,291
CA,Modoc County,06049,20220301,309
CA,Modoc County,06049,20220308,309
CA,Modoc County,06049,20220315,309
CA,Modoc County,06049,20220322,309
CA,Modoc County,06049,20220329,313
CA,Modoc County,06049,20220405,313
CA,Modoc County,06049,20220412,313
CA,Modoc County,06049,20220419,313
CA,Modoc County,06049,20220426,313
CA,Modoc County,06049,20220503,313
CA,Modoc County,06049,20220510,313
CA,Modoc County,06049,20220517,313
CA,Modoc County,06049,20220524,313
CA,Modoc County,06049,20220531,313
CA,Modoc County,06049,20220607,313
CA,Modoc County,06049,20220614,313
CA,Modoc County,06049,20220621,313
CA,Modoc County,06049,20220628,313
CA,Modoc County,06049,20220705,313
CA,Modoc County,06049,20220712,313
CA,Modoc County,06049,20220719,313
CA,Modoc County,06049,20220726,313
CA,Modoc County,06049,20220802,313
CA,Modoc County,06049,20220809,314
CA,Modoc County,06049,20220816,314
CA,Modoc County,06049,20220823,314
CA,Modoc County,06049,20220830,314
CA,Modoc County,06049,20220906,314
CA,Modoc County,06049,20220913,314
CA,Modoc County,06049,20220920,314
CA,Modoc County,06049,20220927,314
CA,Modoc County,06049,20221004,314
CA,Modoc County,06049,20221011,314
CA,Modoc County,06049,20221018,314
CA,Modoc County,06049,20221025,314
CA,Modoc County,06049,20221101,314
CA,Modoc County,06049,20221108,314
CA,Modoc County,06049,20221115,314
CA,Modoc County,06049,20221122,314
CA,Modoc County,06049,20221129,314
CA,Modoc County,06049,20221206,314
CA,Modoc County,06049,20221213,314
CA,Modoc County,06049,20221220,314
CA,Modoc County,06049,20221227,314
CA,Modoc County,06049,20230103,314
CA,Modoc County,06049,20230110,305
CA,Modoc County,06049,20230117,300
CA,Modoc County,06049,20230124,300
CA,Modoc County,06049,20230131,300
CA,Modoc County,06049,20230207,300
CA,Modoc County,06049,20230214,300
CA,Modoc County,06049,20230221,300
CA,Modoc County,06049,20230228,300
CA,Modoc County,06049,20230307,300
CA,Modoc County,06049,20230314,297
CA,Modoc County,06049,20230321,297
CA,Modoc County,06049,20230328,200
CA,Modoc County,06049,20230404,168
CA,Modoc County,06049,20230411,134
CA,Modoc County,06049,20230418,134
CA,Modoc County,06049,20230425,134
CA,Modoc County,06049,20230502,134
CA,Modoc County,06049,20230509,119
CA,Modoc County,06049,20230516,119
CA,Modoc County,06049,20230523,100
CA,Modoc County,06049,20230530,100
CA,Modoc County,06049,20230606,100
CA,Modoc County,06049,20230613,66
CA,Modoc County,06049,20230620,66
CA,Modoc County,06049,20230627,66
CA,Modoc County,06049,20230704,63
CA,Modoc County,06049,20230711,63
CA,Modoc County,06049,20230718,36
CA,Modoc County,06049,20230725,36
CA,Modoc County,06049,20230801,36
CA,Modoc County,06049,20230808,36
CA,Modoc County,06049,20230815,36
CA,Modoc County,06049,20230822,36
CA,Modoc County,06049,20230829,36
CA,Modoc County,06049,20230905,36
CA,Modoc County,06049,20230912,36
CA,Modoc County,06049,20230919,36
CA,Modoc County,06049,20230926,36
CA,Modoc County,06049,20231003,36
CA,Modoc County,06049,20231010,36
CA,Modoc County,06049,20231017,32
CA,Modoc County,06049,20231024,32
CA,Modoc County,06049,20231031,33
CA,Modoc County,06049,20231107,44
CA,Modoc County,06049,20231114,3
CA,Modoc County,06049,20231121,3
CA,Modoc County,06049,20231128,3
CA,Modoc County,06049,20231205,4
CA,Modoc County,06049,20231212,4
CA,Modoc County,06049,20231219,4
CA,Modoc County,06049,20231226,4
CA,Modoc County,06049,20240102,4
CA,Modoc County,06049,20240109,4
CA,Modoc County,06049,20240116,4
CA,Modoc County,06049,20240123,8
CA,Modoc County,06049,20240130,8
CA,Modoc County,06049,20240206,8
CA,Modoc County,06049,20240213,10
CA,Modoc County,06049,20240220,10
CA,Modoc County,06049,20240227,10
CA,Modoc County,06049,20240305,10
CA,Modoc County,06049,20240312,10
CA,Modoc County,06049,20240319,10
CA,Modoc County,06049,20240326,10
CA,Modoc County,06049,20240402,10
CA,Modoc County,06049,20240409,10
CA,Modoc County,06049,20240416,10
CA,Modoc County,06049,20240423,10
CA,Modoc County,06049,20240430,10
CA,Modoc County,06049,20240507,10
CA,Modoc County,06049,20240514,0
CA,Modoc County,06049,20240521,0
CA,Modoc County,06049,20240528,0
CA,Modoc County,06049,20240604,0
CA,Modoc County,06049,20240611,0
CA,Modoc County,06049,20240618,0
CA,Modoc County,06049,20240625,21
CA,Modoc County,06049,20240702,22
CA,Modoc County,06049,20240709,100
CA,Modoc County,06049,20240716,121
CA,Modoc County,06049,20240723,185
CA,Modoc County,06049,20240730,185
CA,Modoc County,06049,20240806,198
CA,Modoc County,06049,20240813,198
CA,Modoc County,06049,20240820,200
CA,Modoc County,06049,20240827,200
CA,Modoc County,06049,20240903,129
CA,Modoc County,06049,20240910,129
CA,Modoc County,06049,20240917,129
CA,Modoc County,06049,20240924,129
CA,Modoc County,06049,20241001,129
CA,Modoc County,06049,20241008,129
CA,Modoc County,06049,20241015,129
CA,Modoc County,06049,20241022,129
CA,Modoc County,06049,20241029,100
CA,Modoc County,06049,20241105,100
CA,Modoc County,06049,20241112,100
CA,Modoc County,06049,20241119,100
CA,Modoc County,06049,20241126,0
CA,Modoc County,06049,20241203,0
CA,Modoc County,06049,20241210,0
CA,Modoc County,06049,20241217,0
CA,Modoc County,06049,20241224,0
CA,Modoc County,06049,20241231,0
CA,Modoc County,06049,20250107,0
CA,Modoc County,06049,20250114,0
CA,Modoc County,06049,20250121,0
CA,Modoc County,06049,20250128,0
CA,Modoc County,06049,20250204,0
CA,Modoc County,06049,20250211,0
CA,Modoc County,06049,20250218,0
CA,Mono County,06051,20190101,16
CA,Mono County,06051,20190108,16
CA,Mono County,06051,20190115,16
CA,Mono County,06051,20190122,16
CA,Mono County,06051,20190129,0
CA,Mono County,06051,20190205,0
CA,Mono County,06051,20190212,0
CA,Mono County,06051,20190219,0
CA,Mono County,06051,20190226,0
CA,Mono County,06051,20190305,0
CA,Mono County,06051,20190312,0
CA,Mono County,06051,20190319,0
CA,Mono County,06051,20190326,0
CA,Mono County,06051,20190402,0
CA,Mono County,06051,20190409,0
CA,Mono County,06051,20190416,0
CA,Mono County,06051,20190423,0
CA,Mono County,06051,20190430,0
CA,Mono County,06051,20190507,0
CA,Mono County,06051,20190514,0
CA,Mono County,06051,20190521,0
CA,Mono County,06051,20190528,0
CA,Mono County,06051,20190604,0
CA,Mono County,06051,20190611,0
CA,Mono County,06051,20190618,0
CA,Mono County,06051,20190625,0
CA,Mono County,06051,20190702,0
CA,Mono County,06051,20190709,0
CA,Mono County,06051,20190716,0
CA,Mono County,06051,20190723,0
CA,Mono County,06051,20190730,0
CA,Mono County,06051,20190806,0
CA,Mono County,06051,20190813,0
CA,Mono County,06051,20190820,0
CA,Mono County,06051,20190827,0
CA,Mono County,06051,20190903,0
CA,Mono County,06051,20190910,0
CA,Mono County,06051,20190917,0
CA,Mono County,06051,20190924,0
CA,Mono County,06051,20191001,0
CA,Mono County,06051,20191008,0
CA,Mono County,06051,20191015,98
CA,Mono County,06051,20191022,100
CA,Mono County,06051,20191029,100
CA,Mono County,06051,20191105,100
CA,Mono County,06051,20191112,100
CA,Mono County,06051,20191119,100
CA,Mono County,06051,20191126,100
CA,Mono County,06051,20191203,100
CA,Mono County,06051,20191210,0
CA,Mono County,06051,20191217,0
CA,Mono County,06051,20191224,0
CA,Mono County,06051,20191231,0
CA,Mono County,06051,20200107,0
CA,Mono County,06051,20200114,0
CA,Mono County,06051,20200121,0
CA,Mono County,06051,20200128,71
CA,Mono County,06051,20200204,71
CA,Mono County,06051,20200211,109
CA,Mono County,06051,20200218,109
CA,Mono County,06051,20200225,122
CA,Mono County,06051,20200303,122
CA,Mono County,06051,20200310,124
CA,Mono County,06051,20200317,124
CA,Mono County,06051,20200324,109
CA,Mono County,06051,20200331,200
CA,Mono County,06051,20200407,200
CA,Mono County,06051,20200414,200
CA,Mono County,06051,20200421,200
CA,Mono County,06051,20200428,200
CA,Mono County,06051,20200505,200
CA,Mono County,06051,20200512,200
CA,Mono County,06051,20200519,200
CA,Mono County,06051,20200526,200
CA,Mono County,06051,20200602,200
CA,Mono County,06051,20200609,200
CA,Mono County,06051,20200616,200
CA,Mono County,06051,20200623,200
CA,Mono County,06051,20200630,200
CA,Mono County,06051,20200707,200
CA,Mono County,06051,20200714,200
CA,Mono County,06051,20200721,200
CA,Mono County,06051,20200728,200
CA,Mono County,06051,20200804,200
CA,Mono County,06051,20200811,200
CA,Mono County,06051,20200818,200
CA,Mono County,06051,20200825,200
CA,Mono County,06051,20200901,200
CA,Mono County,06051,20200908,200
CA,Mono County,06051,20200915,202
CA,Mono County,06051,20200922,202
CA,Mono County,06051,20200929,202
CA,Mono County,06051,20201006,202
CA,Mono County,06051,20201013,202
CA,Mono County,06051,20201020,202
CA,Mono County,06051,20201027,202
CA,Mono County,06051,20201103,202
CA,Mono County,06051,20201110,202
CA,Mono County,06051,20201117,202
CA,Mono County,06051,20201124,202
CA,Mono County,06051,20201201,202
CA,Mono County,06051,20201208,300
CA,Mono County,06051,20201215,312
CA,Mono County,06051,20201222,312
CA,Mono County,06051,20201229,312
CA,Mono County,06051,20210105,312
CA,Mono County,06051,20210112,328
CA,Mono County,06051,20210119,328
CA,Mono County,06051,20210126,339
CA,Mono County,06051,20210202,312
CA,Mono County,06051,20210209,312
CA,Mono County,06051,20210216,312
CA,Mono County,06051,20210223,313
CA,Mono County,06051,20210302,313
CA,Mono County,06051,20210309,330
CA,Mono County,06051,20210316,330
CA,Mono County,06051,20210323,330
CA,Mono County,06051,20210330,330
CA,Mono County,06051,20210406,330
CA,Mono County,06051,20210413,340
CA,Mono County,06051,20210420,340
CA,Mono County,06051,20210427,340
CA,Mono County,06051,20210504,348
CA,Mono County,06051,20210511,373
CA,Mono County,06051,20210518,373
CA,Mono County,06051,20210525,396
CA,Mono County,06051,20210601,396
CA,Mono County,06051,20210608,428
CA,Mono County,06051,20210615,428
CA,Mono County,06051,20210622,428
CA,Mono County,06051,20210629,428
CA,Mono County,06051,20210706,428
CA,Mono County,06051,20210713,444
CA,Mono County,06051,20210720,444
CA,Mono County,06051,20210727,444
CA,Mono County,06051,20210803,444
CA,Mono County,06051,20210810,444
CA,Mono County,06051,20210817,444
CA,Mono County,06051,20210824,444
CA,Mono County,06051,20210831,444
CA,Mono County,06051,20210907,444
CA,Mono County,06051,20210914,444
CA,Mono County,06051,20210921,444
CA,Mono County,06051,20210928,444
CA,Mono County,06051,20211005,444
CA,Mono County,06051,20211012,444
CA,Mono County,06051,20211019,444
CA,Mono County,06051,20211026,444
CA,Mono County,06051,20211102,444
CA,Mono County,06051,20211109,444
CA,Mono County,06051,20211116,444
CA,Mono County,06051,20211123,443
CA,Mono County,06051,20211130,443
CA,Mono County,06051,20211207,443
CA,Mono County,06051,20211214,443
CA,Mono County,06051,20211221,424
CA,Mono County,06051,20211228,329
CA,Mono County,06051,20220104,300
CA,Mono County,06051,20220111,298
CA,Mono County,06051,20220118,298
CA,Mono County,06051,20220125,298
CA,Mono County,06051,20220201,298
CA,Mono County,06051,20220208,297
CA,Mono County,06051,20220215,298
CA,Mono County,06051,20220222,298
CA,Mono County,06051,20220301,300
CA,Mono County,06051,20220308,300
CA,Mono County,06051,20220315,300
CA,Mono County,06051,20220322,300
CA,Mono County,06051,20220329,300
CA,Mono County,06051,20220405,300
CA,Mono County,06051,20220412,300
CA,Mono County,06051,20220419,300
CA,Mono County,06051,20220426,300
CA,Mono County,06051,20220503,300
CA,Mono County,06051,20220510,301
CA,Mono County,06051,20220517,301
CA,Mono County,06051,20220524,301
CA,Mono County,06051,20220531,301
CA,Mono County,06051,20220607,301
CA,Mono County,06051,20220614,301
CA,Mono County,06051,20220621,301
CA,Mono County,06051,20220628,301
CA,Mono County,06051,20220705,301
CA,Mono County,06051,20220712,301
CA,Mono County,06051,20220719,301
CA,Mono County,06051,20220726,301
CA,Mono County,06051,20220802,301
CA,Mono County,06051,20220809,300
CA,Mono County,06051,20220816,300
CA,Mono County,06051,20220823,300
CA,Mono County,06051,20220830,300
CA,Mono County,06051,20220906,300
CA,Mono County,06051,20220913,300
CA,Mono County,06051,20220920,300
CA,Mono County,06051,20220927,300
CA,Mono County,06051,20221004,300
CA,Mono County,06051,20221011,300
CA,Mono County,06051,20221018,300
CA,Mono County,06051,20221025,300
CA,Mono County,06051,20221101,300
CA,Mono County,06051,20221108,300
CA,Mono County,06051,20221115,300
CA,Mono County,06051,20221122,300
CA,Mono County,06051,20221129,300
CA,Mono County,06051,20221206,300
CA,Mono County,06051,20221213,300
CA,Mono County,06051,20221220,300
CA,Mono County,06051,20221227,300
CA,Mono County,06051,20230103,200
CA,Mono County,06051,20230110,200
CA,Mono County,06051,20230117,200
CA,Mono County,06051,20230124,200
CA,Mono County,06051,20230131,200
CA,Mono County,06051,20230207,126
CA,Mono County,06051,20230214,126
CA,Mono County,06051,20230221,126
CA,Mono County,06051,20230228,66
CA,Mono County,06051,20230307,66
CA,Mono County,06051,20230314,0
CA,Mono County,06051,20230321,0
CA,Mono County,06051,20230328,0
CA,Mono County,06051,20230404,0
CA,Mono County,06051,20230411,0
CA,Mono County,06051,20230418,0
CA,Mono County,06051,20230425,0
CA,Mono County,06051,20230502,0
CA,Mono County,06051,20230509,0
CA,Mono County,06051,20230516,0
CA,Mono County,06051,20230523,0
CA,Mono County,06051,20230530,0
CA,Mono County,06051,20230606,0
CA,Mono County,06051,20230613,0
CA,Mono County,06051,20230620,0
CA,Mono County,06051,20230627,0
CA,Mono County,06051,20230704,0
CA,Mono County,06051,20230711,0
CA,Mono County,06051,20230718,0
CA,Mono County,06051,20230725,0
CA,Mono County,06051,20230801,0
CA,Mono County,06051,20230808,0
CA,Mono County,06051,20230815,0
CA,Mono County,06051,20230822,0
CA,Mono County,06051,20230829,0
CA,Mono County,06051,20230905,0
CA,Mono County,06051,20230912,0
CA,Mono County,06051,20230919,0
CA,Mono County,06051,20230926,0
CA,Mono County,06051,20231003,0
CA,Mono County,06051,20231010,0
CA,Mono County,06051,20231017,0
CA,Mono County,06051,20231024,0
CA,Mono County,06051,20231031,0
CA,Mono County,06051,20231107,0
CA,Mono County,06051,20231114,0
CA,Mono County,06051,20231121,0
CA,Mono County,06051,20231128,0
CA,Mono County,06051,20231205,0
CA,Mono County,06051,20231212,0
CA,Mono County,06051,20231219,0
CA,Mono County,06051,20231226,0
CA,Mono County,06051,20240102,0
CA,Mono County,06051,20240109,0
CA,Mono County,06051,20240116,0
CA,Mono County,06051,20240123,0
CA,Mono County,06051,20240130,94
CA,Mono County,06051,20240206,49
CA,Mono County,06051,20240213,49
CA,Mono County,06051,20240220,49
CA,Mono County,06051,20240227,49
CA,Mono County,06051,20240305,23
CA,Mono County,06051,20240312,23
CA,Mono County,06051,20240319,23
CA,Mono County,06051,20240326,23
CA,Mono County,06051,20240402,23
CA,Mono County,06051,20240409,0
CA,Mono County,06051,20240416,0
CA,Mono County,06051,20240423,0
CA,Mono County,06051,20240430,0
CA,Mono County,06051,20240507,0
CA,Mono County,06051,20240514,0
CA,Mono County,06051,20240521,0
CA,Mono County,06051,20240528,0
CA,Mono County,06051,20240604,0
CA,Mono County,06051,20240611,0
CA,Mono County,06051,20240618,0
CA,Mono County,06051,20240625,0
CA,Mono County,06051,20240702,3
CA,Mono County,06051,20240709,47
CA,Mono County,06051,20240716,64
CA,Mono County,06051,20240723,64
CA,Mono County,06051,20240730,64
CA,Mono County,06051,20240806,63
CA,Mono County,06051,20240813,62
CA,Mono County,06051,20240820,62
CA,Mono County,06051,20240827,64
CA,Mono County,06051,20240903,100
CA,Mono County,06051,20240910,100
CA,Mono County,06051,20240917,100
CA,Mono County,06051,20240924,100
CA,Mono County,06051,20241001,100
CA,Mono County,06051,20241008,100
CA,Mono County,06051,20241015,100
CA,Mono County,06051,20241022,100
CA,Mono County,06051,20241029,100
CA,Mono County,06051,20241105,100
CA,Mono County,06051,20241112,135
CA,Mono County,06051,20241119,135
CA,Mono County,06051,20241126,135
CA,Mono County,06051,20241203,135
CA,Mono County,06051,20241210,135
CA,Mono County,06051,20241217,135
CA,Mono County,06051,20241224,135
CA,Mono County,06051,20241231,136
CA,Mono County,06051,20250107,136
CA,Mono County,06051,20250114,136
CA,Mono County,06051,20250121,147
CA,Mono County,06051,20250128,151
CA,Mono County,06051,20250204,151
CA,Mono County,06051,20250211,151
CA,Mono County,06051,20250218,52
CA,Monterey County,06053,20190101,200
CA,Monterey County,06053,20190108,200
CA,Monterey County,06053,20190115,200
CA,Monterey County,06053,20190122,200
CA,Monterey County,06053,20190129,100
CA,Monterey County,06053,20190205,100
CA,Monterey County,06053,20190212,100
CA,Monterey County,06053,20190219,0
CA,Monterey County,06053,20190226,0
CA,Monterey County,06053,20190305,0
CA,Monterey County,06053,20190312,0
CA,Monterey County,06053,20190319,0
CA,Monterey County,06053,20190326,0
CA,Monterey County,06053,20190402,0
CA,Monterey County,06053,20190409,0
CA,Monterey County,06053,20190416,0
CA,Monterey County,06053,20190423,0
CA,Monterey County,06053,20190430,0
CA,Monterey County,06053,20190507,0
CA,Monterey County,06053,20190514,0
CA,Monterey County,06053,20190521,0
CA,Monterey County,06053,20190528,0
CA,Monterey County,06053,20190604,0
CA,Monterey County,06053,20190611,0
CA,Monterey County,06053,20190618,0
CA,Monterey County,06053,20190625,0
CA,Monterey County,06053,20190702,0
CA,Monterey County,06053,20190709,0
CA,Monterey County,06053,20190716,0
CA,Monterey County,06053,20190723,0
CA,Monterey County,06053,20190730,0
CA,Monterey County,06053,20190806,0
CA,Monterey County,06053,20190813,0
CA,Monterey County,06053,20190820,0
CA,Monterey County,06053,20190827,0
CA,Monterey County,06053,20190903,0
CA,Monterey County,06053,20190910,0
CA,Monterey County,06053,20190917,0
CA,Monterey County,06053,20190924,0
CA,Monterey County,06053,20191001,0
CA,Monterey County,06053,20191008,0
CA,Monterey County,06053,20191015,0
CA,Monterey County,06053,20191022,0
CA,Monterey County,06053,20191029,0
CA,Monterey County,06053,20191105,0
CA,Monterey County,06053,20191112,100
CA,Monterey County,06053,20191119,100
CA,Monterey County,06053,20191126,100
CA,Monterey County,06053,20191203,100
CA,Monterey County,06053,20191210,0
CA,Monterey County,06053,20191217,0
CA,Monterey County,06053,20191224,0
CA,Monterey County,06053,20191231,0
CA,Monterey County,06053,20200107,0
CA,Monterey County,06053,20200114,0
CA,Monterey County,06053,20200121,0
CA,Monterey County,06053,20200128,5
CA,Monterey County,06053,20200204,5
CA,Monterey County,06053,20200211,10
CA,Monterey County,06053,20200218,10
CA,Monterey County,06053,20200225,11
CA,Monterey County,06053,20200303,11
CA,Monterey County,06053,20200310,103
CA,Monterey County,06053,20200317,103
CA,Monterey County,06053,20200324,100
CA,Monterey County,06053,20200331,100
CA,Monterey County,06053,20200407,59
CA,Monterey County,06053,20200414,12
CA,Monterey County,06053,20200421,12
CA,Monterey County,06053,20200428,12
CA,Monterey County,06053,20200505,12
CA,Monterey County,06053,20200512,12
CA,Monterey County,06053,20200519,12
CA,Monterey County,06053,20200526,12
CA,Monterey County,06053,20200602,12
CA,Monterey County,06053,20200609,13
CA,Monterey County,06053,20200616,13
CA,Monterey County,06053,20200623,13
CA,Monterey County,06053,20200630,13
CA,Monterey County,06053,20200707,13
CA,Monterey County,06053,20200714,14
CA,Monterey County,06053,20200721,14
CA,Monterey County,06053,20200728,14
CA,Monterey County,06053,20200804,14
CA,Monterey County,06053,20200811,14
CA,Monterey County,06053,20200818,13
CA,Monterey County,06053,20200825,13
CA,Monterey County,06053,20200901,15
CA,Monterey County,06053,20200908,14
CA,Monterey County,06053,20200915,14
CA,Monterey County,06053,20200922,14
CA,Monterey County,06053,20200929,17
CA,Monterey County,06053,20201006,16
CA,Monterey County,06053,20201013,16
CA,Monterey County,06053,20201020,16
CA,Monterey County,06053,20201027,16
CA,Monterey County,06053,20201103,15
CA,Monterey County,06053,20201110,15
CA,Monterey County,06053,20201117,14
CA,Monterey County,06053,20201124,100
CA,Monterey County,06053,20201201,100
CA,Monterey County,06053,20201208,200
CA,Monterey County,06053,20201215,200
CA,Monterey County,06053,20201222,200
CA,Monterey County,06053,20201229,200
CA,Monterey County,06053,20210105,200
CA,Monterey County,06053,20210112,200
CA,Monterey County,06053,20210119,200
CA,Monterey County,06053,20210126,200
CA,Monterey County,06053,20210202,100
CA,Monterey County,06053,20210209,100
CA,Monterey County,06053,20210216,100
CA,Monterey County,06053,20210223,100
CA,Monterey County,06053,20210302,100
CA,Monterey County,06053,20210309,100
CA,Monterey County,06053,20210316,100
CA,Monterey County,06053,20210323,100
CA,Monterey County,06053,20210330,100
CA,Monterey County,06053,20210406,151
CA,Monterey County,06053,20210413,174
CA,Monterey County,06053,20210420,216
CA,Monterey County,06053,20210427,216
CA,Monterey County,06053,20210504,315
CA,Monterey County,06053,20210511,315
CA,Monterey County,06053,20210518,315
CA,Monterey County,06053,20210525,315
CA,Monterey County,06053,20210601,315
CA,Monterey County,06053,20210608,401
CA,Monterey County,06053,20210615,401
CA,Monterey County,06053,20210622,401
CA,Monterey County,06053,20210629,401
CA,Monterey County,06053,20210706,401
CA,Monterey County,06053,20210713,401
CA,Monterey County,06053,20210720,401
CA,Monterey County,06053,20210727,402
CA,Monterey County,06053,20210803,402
CA,Monterey County,06053,20210810,402
CA,Monterey County,06053,20210817,402
CA,Monterey County,06053,20210824,402
CA,Monterey County,06053,20210831,402
CA,Monterey County,06053,20210907,402
CA,Monterey County,06053,20210914,402
CA,Monterey County,06053,20210921,402
CA,Monterey County,06053,20210928,402
CA,Monterey County,06053,20211005,402
CA,Monterey County,06053,20211012,402
CA,Monterey County,06053,20211019,402
CA,Monterey County,06053,20211026,402
CA,Monterey County,06053,20211102,402
CA,Monterey County,06053,20211109,402
CA,Monterey County,06053,20211116,402
CA,Monterey County,06053,20211123,402
CA,Monterey County,06053,20211130,402
CA,Monterey County,06053,20211207,402
CA,Monterey County,06053,20211214,402
CA,Monterey County,06053,20211221,402
CA,Monterey County,06053,20211228,302
CA,Monterey County,06053,20220104,240
CA,Monterey County,06053,20220111,240
CA,Monterey County,06053,20220118,240
CA,Monterey County,06053,20220125,240
CA,Monterey County,06053,20220201,240
CA,Monterey County,06053,20220208,240
CA,Monterey County,06053,20220215,240
CA,Monterey County,06053,20220222,240
CA,Monterey County,06053,20220301,240
CA,Monterey County,06053,20220308,240
CA,Monterey County,06053,20220315,301
CA,Monterey County,06053,20220322,301
CA,Monterey County,06053,20220329,301
